,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure
166,2016-06-15,23.4,28.4,19.5,0.0,1.8,,,2.3,23.4,989.5,82.0,1006.2
167,2016-06-16,22.4,24.0,21.2,6.5,0.0,,,2.0,24.9,984.7,92.0,1001.5
168,2016-06-17,23.4,28.7,18.5,,5.8,,,2.0,22.1,990.4,78.0,1007.2
169,2016-06-18,23.2,30.6,16.3,,12.8,,,1.6,18.7,997.1,69.0,1014.1
170,2016-06-19,19.3,20.7,17.5,18.0,0.0,,,1.5,21.7,994.8,97.0,1012.0
171,2016-06-20,23.3,30.1,19.5,2.0,4.2,,,1.5,25.1,991.6,88.0,1008.5
172,2016-06-21,24.3,30.7,20.6,27.0,6.1,,,1.9,25.9,990.1,87.0,1006.9
173,2016-06-22,22.3,25.7,20.7,17.0,0.0,,,1.3,25.6,990.5,95.0,1007.3
174,2016-06-23,23.7,29.2,18.9,23.5,8.9,,,1.9,22.7,988.0,79.0,1004.8
175,2016-06-24,19.5,21.5,17.3,34.0,0.0,,,1.1,21.8,986.8,95.0,1003.8
176,2016-06-25,21.5,24.4,17.9,0.0,0.0,,,1.9,23.3,986.5,91.0,1003.4
177,2016-06-26,21.0,27.8,17.1,22.0,7.2,,,1.6,21.0,992.3,86.0,1009.3
178,2016-06-27,21.1,26.7,17.1,11.0,5.7,,,1.9,20.9,995.3,85.0,1012.4
179,2016-06-28,21.3,25.0,17.4,6.0,0.7,,,1.4,21.8,993.8,87.0,1010.8
180,2016-06-29,20.8,22.3,19.4,9.0,0.0,,,1.0,24.2,995.9,98.0,1013.0
181,2016-06-30,23.7,27.6,21.1,0.5,0.3,,,1.5,26.3,995.7,90.0,1012.6
182,2016-07-01,25.5,30.8,21.8,0.0,5.8,,,1.8,26.5,995.8,82.0,1012.6
183,2016-07-02,26.8,32.3,22.0,,4.0,,,2.2,26.5,993.6,77.0,1010.2
184,2016-07-03,25.5,29.1,23.0,23.5,1.1,,,1.3,30.0,993.7,92.0,1010.4
185,2016-07-04,26.0,30.6,23.8,0.0,3.3,,,1.3,30.4,996.2,91.0,1013.0
186,2016-07-05,27.1,32.9,23.9,1.5,4.5,,,1.6,30.1,998.9,85.0,1015.7
187,2016-07-06,27.6,33.0,24.2,0.0,4.0,,,1.6,28.7,999.4,79.0,1016.1
188,2016-07-07,27.5,33.0,22.7,,7.2,,,1.4,28.0,998.0,78.0,1014.7
189,2016-07-08,22.5,25.3,20.0,32.0,0.0,,,1.4,26.5,996.5,97.0,1013.5
190,2016-07-09,24.5,29.2,20.9,24.0,1.6,,,1.5,26.8,989.7,88.0,1006.4
191,2016-07-10,27.0,31.5,23.2,0.0,6.3,,,1.4,28.7,988.2,82.0,1004.8
192,2016-07-11,26.1,32.8,23.2,5.5,4.4,,,1.3,29.3,989.5,88.0,1006.2
193,2016-07-12,25.7,28.7,23.5,13.0,0.2,,,1.4,31.3,989.1,95.0,1005.7
